video_url,transcript_summary,misinfo_label,misinfo_reason,treatment_mentioned,is_aad_approved
https://www.tiktok.com/@edenbased/video/7564875225695915319,"# Summary

The creator recommends using hypochlorous acid spray on your face during breaks while wearing a mask to kill bacteria and prevent maskne, claiming it's a game-changer for reducing acne breakouts.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@caribbeanskinqueen/video/7425823595093429546,"# Summary

The creator shares a skincare routine to prevent maskne (mask acne) during long flights by cleansing with a mist, applying minimal sunscreen, and using a biocellulose mask underneath the regular mask to create a barrier that keeps skin clean and dry.",no,Recommends AAD-approved treatment only,sunscreen,yes
https://www.tiktok.com/@hudorganics/video/6980163122346593541,"# Summary

To manage acne caused by wearing masks, the creator recommends using a silk mask (which is gentler on skin), applying pimple patches under the mask to prevent active acne from worsening, and using a clay mask 1-2 times weekly to help keep skin clear.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@maggieroseadvocate/video/7397824926897474859,"# Summary

The creator recommends using a salicylic acid spray (kept in their car) on masks and face to prevent and treat maskne, while warning against washing masks with detergent as it causes irritation and breakouts.",no,Recommends AAD-approved treatment only,salicylic acid,yes
https://www.tiktok.com/@furyskinfacts/video/7628490090192391438,"# Summary

The creator reviews an under-mask skincare product designed to prevent maskne, which contains hyaluronic acid, aloe vera, and calendula to moisturize, soothe, and heal the skin.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@marika.0.0/video/7628615156372655373,"# Summary

Body acne (on the butt, chest, and back) is caused by trapped hair follicles and bacteria from sweating, shaving, and tight clothing—not poor hygiene—and can be easily treated by applying a BHA/AHA/Niacinamide exfoliant roller after showering to flatten pimples and kill bacteria.",no,Recommends AAD-approved treatment only,niacinamide,yes
https://www.tiktok.com/@leeskincare7/video/7628633318157733138,"# Summary

The video recommends a multi-step approach to treating back acne, including using salicylic acid or benzoyl peroxide cleansers in the shower, frequently washing bedding and towels, and applying targeted acne treatments post-shower—with the creator noting that oral antibiotics ultimately cleared their severe case.",no,Recommends AAD-approved treatment only,"salicylic acid, benzoyl peroxide",yes
https://www.tiktok.com/@furyskinfacts/video/7624678508664507662,"# Summary

The creator shares four key tips for clearing back acne: avoiding hot showers that strip natural oils and cause inflammation, using facial cleanser with AHA/BHA and a loofah to exfoliate, keeping hair clipped up to prevent conditioner from clogging pores, and consistently moisturizing (preferably with vitamin C) to speed healing and fade dark spots.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@fatimavsb/video/7626393946356190497,"# Summary

The video explains that body acne requires different treatment than facial acne due to thicker skin and more friction, recommending either 4% benzoyl peroxide or salicylic acid (left on for 2 minutes) for active breakouts, and a hyperpigmentation-fighting moisturizer containing vitamin C, niacinamide, and trinostamic acid for post-acne marks.",no,Recommends AAD-approved treatment only,"salicylic acid, niacinamide, benzoyl peroxide",yes
https://www.tiktok.com/@mariamkaarshe/video/7628174072928685334,"# Summary

The creator claims that a Panoxa body acne routine containing 10% benzoyl peroxide and 2% salicylic acid cleared their body acne, recommending applying the wash for 2 minutes in the shower followed by the spray afterward. They attribute their clear skin to this product combination and suggest it as a solution for bacteria-causing acne.",no,Recommends AAD-approved treatment only,"salicylic acid, benzoyl peroxide",yes
https://www.tiktok.com/@albinasglam/video/7628299787464412437,"# Summary

The creator's main advice for clearing back acne involves using benzoyl peroxide wash 2-3 times weekly (letting it sit briefly), exfoliating with an African net sponge on off days, incorporating salicylic acid to unclog pores, and getting laser hair removal to eliminate irritation from shaving. These combined steps have helped gradually improve their back acne breakouts.",no,Recommends AAD-approved treatment only,"salicylic acid, benzoyl peroxide",yes
https://www.tiktok.com/@yuzi.kpharmacist/video/7619105812178357517,"# Summary

The video recommends using an exfoliating product containing AHA, BHA, and PHA in the shower on wet skin 2-3 times weekly, leaving it on for at least three minutes to exfoliate, unclog pores, and hydrate before moisturizing with body lotion.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@skinorea/video/7487557762457537814,"# Summary

A creator claims he solved his body acne in just two weeks using a simple routine: sulfur soap (cheap on Amazon), azelaic acid, and The Ordinary gel, emphasizing that the sulfur soap is the key product that strips away buildup and significantly clears acne. He's promoting this affordable three-step system as effective for anyone struggling with body acne before summer.",no,Recommends AAD-approved treatment only,"sulfur, azelaic acid",yes
https://www.tiktok.com/@talabitwins/video/7628476757875657992,"# Summary

A dermatologist explains that dark spots have multiple causes and can be effectively treated with daily sunscreen (essential), over-the-counter products like La Roche-Posay's Mela B3 Serum or Remedy for Dark Spots (containing retinol, kojic acid, and niacinamide), or prescription options.",no,Recommends AAD-approved treatment only,"niacinamide, sunscreen, retinol",yes
https://www.tiktok.com/@_justemela_/video/7272950974120037675,"# Summary

The video recommends using skincare products with multiple dark spot-fighting ingredients like tranexamic acid, kojic acid, and niacinamide (citing Versed as an example), but emphasizes that daily tinted sunscreen is essential for any dark spot treatment to be effective.",no,Recommends AAD-approved treatment only,"niacinamide, sunscreen",yes
https://www.tiktok.com/@jodyjems/video/7391600243877498143,"# Summary

A board-certified dermatologist recommends three key over-the-counter products for treating hyperpigmentation and melasma: a gentle retinol for consistent daily use to boost cell turnover, a pigment-fighting serum with tyrosinase inhibitors (kojic acid, arbutin, licorice root), and azelaic acid applied twice daily. The emphasis is on consistency and using non-irritating formulations to avoid worsening the condition.",no,Recommends AAD-approved treatment only,"azelaic acid, retinol",yes
